  Adjusted Dose of type          152  is    7.15684152876340     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    68.3628370000000     
  Sending DOSE longitude =   -10.2501650000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.8363E+01  3.4975E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15620590354991     
  Doserate calculation time in seconds.  1.1999846E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.1999846E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    68.1729190000000     
  Sending DOSE longitude =   -11.1148080000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.8173E+01  3.4889E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15602237033121     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   4.0001869E-03
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   4.0001869E-03
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    67.9818790000000     
  Sending DOSE longitude =   -11.9792800000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.7982E+01  3.4802E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15580501966818     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    67.7896200000000     
  Sending DOSE longitude =   -12.8435690000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.7790E+01  3.4716E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15607650014983     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   3.9999485E-03
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    67.5960420000000     
  Sending DOSE longitude =   -13.7076590000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.7596E+01  3.4629E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15550848565397     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    67.4010450000000     
  Sending DOSE longitude =   -14.5715360000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   3.9999485E-03
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.7401E+01  3.4543E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15516277217165     
  Doserate calculation time in seconds.  1.1999846E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.1999846E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    67.2045220000000     
  Sending DOSE longitude =   -15.4351850000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   4.0001869E-03
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.7205E+01  3.4456E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15462250610322     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    67.0063670000000     
  Sending DOSE longitude =   -16.2985920000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.7006E+01  3.4370E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15398170400915     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   3.9999485E-03
   TIME FOR DATE WAS   3.9999485E-03
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    66.8064690000000     
  Sending DOSE longitude =   -17.1617410000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.6806E+01  3.4284E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15348400036337     
  Doserate calculation time in seconds.  1.1999846E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.1999846E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    66.6047140000000     
  Sending DOSE longitude =   -18.0246170000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   4.0001869E-03
 Finished:   6.6605E+01  3.4198E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15248521133624     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    66.4009850000000     
  Sending DOSE longitude =   -18.8872040000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.6401E+01  3.4111E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15207958979607     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    66.1951580000000     
  Sending DOSE longitude =   -19.7494850000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.6195E+01  3.4025E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15209737547591     
  Doserate calculation time in seconds.  1.1999846E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.1999846E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    65.9871090000000     
  Sending DOSE longitude =   -20.6114440000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.5987E+01  3.3939E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15194586211047     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    65.7767070000000     
  Sending DOSE longitude =   -21.4730640000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.5777E+01  3.3853E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15108999055730     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   3.9999485E-03
   TIME FOR DATE WAS   3.9999485E-03
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    65.5638150000000     
  Sending DOSE longitude =   -22.3343280000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   4.0001869E-03
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.5564E+01  3.3767E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15023755582941     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    65.3482930000000     
  Sending DOSE longitude =   -23.1952170000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.5348E+01  3.3680E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.14935807888709     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    65.1299950000000     
  Sending DOSE longitude =   -24.0557130000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   7.9998970E-03
 Finished:   6.5130E+01  3.3594E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.14867557563827     
  Doserate calculation time in seconds.  1.1999846E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.1999846E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    64.9087660000000     
  Sending DOSE longitude =   -24.9157960000000     
